Doc_Id,Sent_Id,Token,Pos_Tag,Ner_Tag
5,99,giúp,V,O
5,99,kéo,V,O
5,99,dài,A,O
5,99,tuổi_thọ,N,O
5,99,đồng_cơ,N,B-Cat
5,99,.,F,O
5,100,Ứng_dụng,V,O
5,100,vượt_trội,N,O
5,100,của,E,O
5,100,sản_phẩm,N,O
5,100,:,F,O
5,100,Nhớt,N,B-Cat
5,100,xe,N,I-Cat
5,100,tay,N,I-Cat
5,100,ga,N,I-Cat
5,100,BCP,Ny,B-Bra
5,100,SUPER,Ny,O
5,100,1,M,B-Mod
5,100,",",F,O
5,100,SAE,Ny,B-Mod
5,100,10W40,M,I-Mod
5,100,",",F,O
5,100,API,Ny,B-Mod
5,100,SL,Ny,I-Mod
5,100,",",F,O
5,100,JASO,Ny,B-Mod
5,100,MBđược,N,O
5,100,sản_xuất,V,O
5,100,đặc_biệt,A,O
5,100,giúp,V,O
5,100,bảo_vệ,V,O
5,100,các,L,O
5,100,bộ_phận,N,O
5,100,của,E,O
5,100,động_cơ,N,O
5,100,cho,E,O
5,100,máy,N,O
5,100,vận_hành,V,O
5,100,êm,A,O
5,100,hơn,A,O
5,100,",",F,O
5,100,làm,V,O
5,100,giảm,V,O
5,100,cặn,N,O
5,100,bùn,N,O
5,100,và,C,O
5,100,giúp,V,O
5,100,động_cơ,N,O
5,100,sạch,A,O
5,100,vượt_trội,V,O
5,100,Sản_phẩmđược,N,O
5,100,tổng_hợp,A,O
5,100,từ,E,O
5,100,dầu,N,O
5,100,gốc,N,O
5,100,chất_lượng,N,O
5,100,cao,A,O
5,100,và,C,O
5,100,phụ_gia,N,O
5,100,đặc_biệt,A,O
5,100,giúp,V,O
5,100,tăng,V,O
5,100,thời_gian,N,O
5,100,thay,V,O
5,100,nhớt,N,O
5,100,lên,V,O
5,100,gấp,N,O
5,100,2,M,O
5,100,lần,N,O
5,100,(,F,O
5,100,thay,V,O
5,100,nhớt,N,O
5,100,mỗi,A,O
5,100,2.000,M,O
5,101,km,Nu,O
5,101,),F,O
5,101,so,V,O
5,101,với,E,O
5,101,các,L,O
5,101,loại,Nc,O
5,101,nhớt,N,O
5,101,gốc,N,O
5,101,khoáng,N,O
5,101,thông_thường,A,O
5,101,(,F,O
5,101,thay,V,O
5,101,nhớt,N,O
5,101,mỗi,A,O
5,101,1.000,M,O
5,102,km,Nu,O
5,102,),F,O
5,102,Tiết,Np,O
5,102,kiệmvà,N,O
5,102,mang,V,O
5,102,lại,R,O
5,102,hiệu_quả,N,O
5,102,kinh_tế,N,O
5,102,cao,A,O
5,102,hơn,R,O
5,102,cho,E,O
5,102,người,N,O
5,102,tiêu_dùng,V,O
5,102,Nhớt,Np,B-Cat
5,102,hộp_số,V,I-Cat
5,102,xe,N,I-Cat
5,102,tay,N,I-Cat
5,102,ga,N,I-Cat
5,102,BCP,Ny,B-Bra
5,102,Motorcycle,Np,B-Inf
5,102,Gear_Oil,Np,I-Inf
5,102,-,F,O
5,102,120ml,M,B-Inf
5,102,là,V,O
5,102,dầu_truyền,N,O
5,102,động,N,O
5,102,đa_cấp,V,O
5,102,đạt,V,O
5,102,cấp_độ,N,O
5,102,SAE,Ny,B-Mod
5,102,10W,Ny,I-Mod
5,102,-,F,I-Mod
5,102,40,M,I-Mod
5,102,",",F,O
5,102,được,V,O
5,102,sản_xuất,V,O
5,102,cho,E,O
5,102,xe_máy,N,B-Cat
5,102,4,M,O
5,102,Thì,C,O
5,102,hộp_số,N,B-Cat
5,102,tự_động,A,O
5,102,(,F,O
5,102,xe,N,B-Cat
5,102,ga,N,I-Cat
5,102,),F,O
5,102,từ,E,O
5,102,dầu,N,O
5,102,gốc,N,O
5,102,cao_cấp,A,O
5,102,và,C,O
5,102,các,L,O
5,102,chất,N,O
5,102,phụ_gia,N,O
5,102,đặc_biệt,A,O
5,102,.,F,O
5,103,Sản_phẩm,N,O
5,103,được,V,O
5,103,khuyến_nghị,N,O
5,103,dùng,V,O
5,103,chohộp,N,O
5,103,số,N,O
5,103,xe,N,B-Cat
5,103,tay,N,I-Cat
5,103,ga,N,I-Cat
5,103,Honda,Np,B-Bra
5,103,",",F,O
5,103,Suzuki,Np,B-Bra
5,103,",",F,O
5,103,Yamaha,Np,B-Bra
5,103,.,F,O
5,104,Nhớt,Np,B-Cat
5,104,hộp_số,V,I-Cat
5,104,xe,N,I-Cat
5,104,tay,N,I-Cat
5,104,ga,N,I-Cat
5,104,BCP,Ny,B-Bra
5,104,Motorcycle,Np,O
5,104,Gear_Oil,Np,B-Inf
5,104,-,F,I-Inf
5,104,120ml,M,I-Inf
5,104,giúp,V,O
5,104,truyền,V,O
5,104,động,N,O
5,104,hiệu_suất,V,O
5,104,cao,A,O
5,104,",",F,O
5,104,hỗ_trợ,V,O
5,104,kéo,V,O
5,104,dài,A,O
5,104,tuổi_thọ,V,O
5,104,bộ,N,O
5,104,truyền,V,O
5,104,động,N,O
5,104,đồng,N,O
5,104,thờităng,V,O
5,104,hiệu_suất,N,O
5,104,sử_dụng,V,O
5,104,cho,E,O
5,104,nhớt,N,O
5,104,trong,E,O
5,104,xe,N,B-Cat
5,104,và,C,O
5,104,giúp,V,O
5,104,bộ,N,O
5,104,truyền,V,O
5,104,động,N,O
5,104,hoạt_động,V,O
5,104,mượt_mà,A,O
5,104,.,F,O
5,105,Khuyến_nghị,N,O
5,105,thay,V,O
5,105,nhớt,N,O
5,105,láp,A,O
5,105,mỗi,L,O
5,105,"5,000",M,O
5,105,km,Nu,O
5,105,hoặc,C,O
5,105,hai,M,O
5,105,lần,N,O
5,105,thay,V,O
5,105,nhớt,N,O
5,105,động_cơ,N,O
5,105,thì,C,O
5,105,một,M,O
5,105,lần,N,O
5,105,thay,V,O
5,105,nhớt,N,O
5,105,láp,A,O
5,105,.,F,O
5,106,Nhớt,Np,B-Cat
5,106,hộp_số,V,I-Cat
5,106,xe,N,I-Cat
5,106,tay,N,I-Cat
5,106,ga,N,I-Cat
5,106,BCP,Ny,B-Bra
5,106,Motorcycle,Np,B-Inf
5,106,Gear_Oil,Np,I-Inf
5,106,-,F,O
5,106,120mlgiúp,M,O
5,106,tăng,V,O
5,106,hiệu_suất,N,O
5,106,sử_dụng,V,O
5,106,cho,E,O
5,106,nhớt,N,O
5,106,trong,E,O
5,106,xe,N,O
5,106,và,C,O
5,106,giúp,V,O
5,106,bộ,N,O
5,106,truyền,V,O
5,106,động,N,O
5,106,hoạt_động,V,O
5,106,mượt_mà,A,O
5,106,.,F,O
5,107,Thêm,V,O
5,107,vào,E,O
5,107,đó,P,O
5,107,",",F,O
5,107,sản_phẩm,N,O
5,107,còn,R,O
5,107,giúp,V,O
5,107,tạo,V,O
5,107,lớp,N,O
5,107,màn,N,O
5,107,bảo_vệ,V,O
5,107,",",F,O
5,107,giúp,V,O
5,107,chống,V,O
5,107,lại,R,O
5,107,oxi_hóa,N,O
5,107,tuyệt_vời,A,O
5,107,",",F,O
5,107,bảo_vệ,V,O
5,107,động_cơ,N,O
5,107,tối_ưu,N,O
5,107,",",F,O
5,107,cho,E,O
5,107,thời_gian,N,O
5,107,sử_dụng,V,O
5,107,lâu_dài,A,O
5,107,.,F,O
6,108,-,F,O
6,108,Thiết_kế,V,O
6,108,an_toàn,A,O
6,108,cho,E,O
6,108,trẻ,N,O
6,108,nhỏ,A,O
6,108,.,F,O
6,109,-,F,O
6,109,Giúp,V,O
6,109,trẻ,A,O
6,109,rèn_luyện,V,O
6,109,thể_chất,N,O
6,109,",",F,O
6,109,sự,Nc,O
6,109,tự_tin,V,O
6,109,và,C,O
6,109,tính,V,O
6,109,tự_lập,A,O
6,109,.,F,O
6,110,-,F,O
6,110,Phù_hợp,V,O
6,110,cho,E,O
6,110,trẻ,N,O
6,110,từ,E,O
6,110,"1,5",M,O
6,110,đến,E,O
6,110,6,M,O
6,110,tuổi,Nu,O
6,110,.,F,O
6,111,Màu_sắc,N,O
6,111,Cam_Chất_liệu,N,O
6,111,Nhựa,Np,O
6,111,",",F,O
6,111,kim_loại,N,O
6,111,Xuất_xứ,N,O
6,111,Trung_Quốc,Np,O
6,111,Trọng_lượng,V,B-Inf
6,111,2.8,M,I-Inf
6,112,kg,Nu,B-Inf
6,112,Quy_cách,N,O
6,112,đóng_gói,N,O
6,112,Hộp,Np,O
6,112,Hướng_dẫn,V,O
6,112,sử_dụng,V,O
6,112,Khi,N,O
6,112,trẻ,N,O
6,112,chơi,V,O
6,112,nên,C,O
6,112,có,V,O
6,112,bố_mẹ,N,O
6,112,trông_chừng,V,O
6,112,Kích_thước,N,B-Inf
6,112,83,M,I-Inf
6,112,x,N,I-Inf
6,112,57,M,I-Inf
6,112,x,N,I-Inf
6,112,37,M,I-Inf
6,112,(,F,I-Inf
6,112,cm,N,I-Inf
6,112,),F,I-Inf
6,112,.,F,O
6,113,Tác_động,V,O
6,113,tích_cực,A,O
6,113,đến,E,O
6,113,tinh_thần,N,O
6,113,và,C,O
6,113,thể_chất,N,O
6,113,của,E,O
6,113,trẻ,N,O
6,113,Xe_đạp,N,B-Cat
6,113,là,V,O
6,113,một,M,O
6,113,trong,E,O
6,113,những,L,O
6,113,đồ_chơi,N,O
6,113,hữu_ích,A,O
6,113,",",F,O
6,113,có,V,O
6,113,tác_động,N,O
6,113,tích_cực,A,O
6,113,đến,E,O
6,113,tinh_thần,N,O
6,113,và,C,O
6,113,thể_chất,N,O
6,113,của,E,O
6,113,trẻ,N,O
6,113,",",F,O
6,113,được,V,O
6,113,các,L,O
6,113,nhà,N,O
6,113,khoa_học,N,O
6,113,khuyến_khích,V,O
6,113,cho,E,O
6,113,trẻ,N,O
6,113,tiếp_xúc,V,O
6,113,từ,E,O
6,113,sớm,A,O
6,113,.,F,O
6,114,Xe,N,B-Cat
6,114,thăng_bằng,N,I-Cat
6,114,Ander,Np,B-Bra
6,114,giúp,V,O
6,114,trẻ,N,O
6,114,phát_triển,V,O
6,114,chiều,N,O
6,114,cao,A,O
6,114,",",F,O
6,114,trí,N,O
6,114,thông_minh,A,O
6,114,",",F,O
6,114,sự,Nc,O
6,114,tập_trung,V,O
6,114,",",F,O
6,114,tư_duy,N,O
6,114,logic,V,O
6,114,và,C,O
6,114,khả_năng,N,O
6,114,tìm_tòi,V,O
6,114,",",F,O
6,114,khám_phá,V,O
6,114,",",F,O
6,114,phản_ứng,N,O
6,114,và,C,O
6,114,xử_lý,V,O
6,114,linh_hoạt,N,O
6,114,các,L,O
6,114,tình_huống,N,O
6,114,…,F,O
6,114,Sử_dụng,V,O
6,114,xe,N,O
6,114,thường_xuyên,A,O
6,114,giúp,V,O
6,114,nâng,V,O
6,114,cao,A,O
6,114,việc,N,O
6,114,rèn_luyện,V,O
6,114,sức_khỏe,N,O
6,114,và,C,O
6,114,tính_cách,N,O
6,114,độc_lập,N,O
6,114,",",F,O
6,114,tự_chủ,N,O
6,114,của,E,O
6,114,trẻ,N,O
6,114,.,F,O
6,115,Không,R,O
6,115,lo,V,O
6,115,trẻ,A,O
6,115,té,V,O
6,115,ngã,V,O
6,115,",",F,O
6,115,kiểm_soát,V,O
6,115,tốc_độ,N,O
6,115,dễ_dàng,A,O
6,115,Xe,N,B-Cat
6,115,thăng_bằng,N,I-Cat
6,115,Ander,Np,B-Bra
6,115,cho,E,O
6,115,trẻ,N,O
6,115,tự_tin,V,O
6,115,sử_dụng,V,O
6,115,cũng,R,O
6,115,như,C,O
6,115,loại_bỏ,V,O
6,115,nỗi,Nc,O
6,115,sợ,V,O
6,115,trẻ,N,O
6,115,bị,V,O
6,115,té,V,O
6,115,ngã,V,O
6,115,của,E,O
6,115,phụ_huynh,N,O
6,115,.,F,O
6,116,Thiết_kế,V,O
6,116,xe,N,B-Cat
6,116,không,R,O
6,116,có,V,O
6,116,bàn_đạp,N,B-Cat
6,116,",",F,O
6,116,xe,N,B-Cat
6,116,di_chuyển,V,O
6,116,bằng,E,O
6,116,lực,N,O
6,116,đẩy,V,O
6,116,từ,E,O
6,116,chân,N,O
6,116,của,E,O
6,116,trẻ,N,O
6,116,.,F,O
6,117,Chân,N,O
6,117,trẻ,N,O
6,117,vẫn,R,O
6,117,đặt,V,O
6,117,trên,E,O
6,117,mặt_đất,N,O
6,117,",",F,O
6,117,tốc_độ,N,O
6,117,của,E,O
6,117,xe,N,B-Cat
6,117,được,V,O
6,117,trẻ,V,O
6,117,tự_do,N,O
6,117,điều_chỉnh,V,O
6,117,.,F,O
6,118,Quan_trọng,A,O
6,118,hơn,R,O
6,118,",",F,O
6,118,xe,N,B-Cat
6,118,giúp,V,O
6,118,trẻ,N,O
6,118,biết,V,O
6,118,cách,N,O
6,118,thăng_bằng,V,O
6,118,ngay,R,O
6,118,từ,E,O
6,118,ban_đầu,N,O
6,118,",",F,O
6,118,không,R,O
6,118,như,C,O
6,118,các,L,O
6,118,loại,Nc,O
6,118,xe,N,B-Cat
6,118,ba,M,I-Cat
6,118,bánh,N,I-Cat
6,118,và,C,O
6,118,xe_đạp,N,B-Cat
6,118,với,E,O
6,118,bánh,N,O
6,118,phụ,V,O
6,118,có_thể,R,O
6,118,làm,V,O
6,118,trẻ,N,O
6,118,chậm,A,O
6,118,phát_triển,V,O
6,118,các,L,O
6,118,kỹ_năng,N,O
6,118,cơ_bản,A,O
6,118,.,F,O
6,119,Xe,N,B-Cat
6,119,giúp,V,O
6,119,trẻ,N,O
6,119,phát_triển,V,O
6,119,các,L,O
6,119,kỹnăng,N,O
6,119,cơ_bản,A,O
6,119,(,F,O
6,119,Ảnh,N,O
6,119,minh_họa,V,O
6,119,sản_phẩm,N,O
6,119,cùng,A,O
6,119,loại,N,O
6,119,",",F,O
6,119,khác,A,O
6,119,màu,N,O
6,119,),F,O
6,119,Thiết_kế,V,O
6,119,phù_hợp,V,O
6,119,với,E,O
6,119,trẻ,N,O
6,119,từ,E,O
6,119,"1,5",M,O
6,119,đến,E,O
6,119,6,M,O
6,119,tuổi,N,O
6,119,Khung,Np,B-Cat
6,119,xe,N,I-Cat
6,119,bằng,E,O
6,119,chất_liệu,N,B-Inf
6,119,hợp_kim,N,I-Inf
6,119,chắc_chắn,A,I-Inf
6,119,",",F,O
6,119,phun,V,B-Inf
6,119,sơn,N,I-Inf
6,119,bảo_vệ,V,I-Inf
6,119,với,E,O
6,119,nhiều,A,B-Inf
6,119,màu_sắc,N,I-Inf
6,119,phù_hợp,V,O
6,119,cho,E,O
6,119,cả,P,O
6,119,bé,N,O
6,119,trai,N,O
6,119,và,C,O
6,119,bé,N,O
6,119,gái,N,O
6,119,.,F,O
6,120,Trọng_lượng,N,O
6,120,xe,N,B-Cat
6,120,không,R,B-Inf
6,120,quá,R,I-Inf
6,120,nặng,A,I-Inf
6,120,",",F,O
6,120,bé,N,O
6,120,có_thể,R,O
6,120,xách,V,O
6,120,được,R,O
6,120,bằng,E,O
6,120,cả,T,O
6,120,2,M,O
6,120,tay,N,O
6,120,và,C,O
6,120,khi,N,O
6,120,lái_xe,N,O
6,120,",",F,O
6,120,chuyển_hướng,V,O
6,120,cũng,R,O
6,120,dễ_dàng,A,O
6,120,hơn,R,O
6,120,nhiều,A,O
6,120,.,F,O
6,121,Xe,N,B-Cat
6,121,có,V,O
6,121,khối_lượng,N,B-Inf
6,121,"2,8",M,I-Inf
6,121,kg,Nu,I-Inf
6,121,",",F,O
6,121,chịu,V,O
6,121,được,V,O
6,121,tải_trọng,N,B-Inf
6,121,35kg,M,I-Inf
6,121,.,F,O
6,122,Xe,N,B-Cat
6,122,có,V,O
6,122,khối_lượng,N,O
6,122,chỉ,R,O
6,122,"2,8",M,B-Inf
6,122,kg,Nu,I-Inf
6,122,",",F,O
6,122,trẻ,N,O
6,122,có_thể,R,O
6,122,nhấc,V,O
6,122,bổng,V,O
6,122,lên,V,O
6,122,bằng,E,O
6,122,2,M,O
6,122,tay,N,O
6,122,(,F,O
6,122,Ảnh,N,O
6,122,minh_họa,V,O
6,122,sản_phẩm,N,O
6,122,cùng,A,O
6,122,loại,N,O
6,122,",",F,O
6,122,khác,A,O
6,122,màu,N,O
6,122,),F,O
6,122,Tay_lái,N,B-Cat
6,122,thiết_kế,V,O
6,122,nằm,V,B-Inf
6,122,ngang,A,I-Inf
6,122,",",F,O
6,122,vừa,R,O
6,122,với,E,O
6,122,tầm,N,O
6,122,tay,N,O
6,122,và,C,O
6,122,phù_hợp,V,O
6,122,với,E,O
6,122,dáng,N,O
6,122,ngồi,V,O
6,122,của,E,O
6,122,bé,N,O
6,122,giúp,V,O
6,122,bé,N,O
6,122,luyện_tập,V,O
6,122,dễ_dàng,A,O
6,122,hơn,A,O
6,122,.,F,O
6,123,Chỗ,N,O
6,123,để,E,O
6,123,chân,N,O
6,123,tự_nhiên,N,O
6,123,được,V,O
6,123,thiết_kế,V,O
6,123,ngay,R,O
6,123,dưới,E,O
6,123,yên,N,O
6,123,cho,E,O
6,123,phép,N,O
6,123,bé,N,O
6,123,để,E,O
6,123,chân,N,O
6,123,thoải_mái,A,O
6,123,hơn,R,O
6,123,khi,N,O
6,123,đã,R,O
6,123,có_thể,R,O
6,123,điều_khiển,V,O
6,123,xe,N,B-Cat
6,123,thành_thạo,A,O
6,123,.,F,O
6,124,Tay_lái,N,B-Cat
6,124,thiết_kế,V,O
6,124,nằm,V,B-Inf
6,124,ngang,A,I-Inf
6,124,Chỗ,Np,O
6,124,để,E,O
6,124,chân,N,O
6,124,tự_nhiên,N,O
6,124,Yên,Np,B-Cat
6,124,xe,N,I-Cat
6,124,có_thể,R,B-Inf
6,124,hạ,V,I-Inf
6,124,thấp,A,I-Inf
6,124,tới,E,O
6,124,mức,N,O
6,124,thấpcho,V,O
6,124,phép,N,O
6,124,các,L,O
6,124,bé,N,O
6,124,từ,E,O
6,124,18,M,O
6,124,tháng,N,O
6,124,tuổi,N,O
6,124,đã,R,O
6,124,có_thể,R,O
6,124,bắt_đầu,V,O
6,124,tập,V,O
6,124,xe,N,B-Cat
6,124,và,C,O
6,124,ngồi,V,O
6,124,được,V,O
6,124,vừa_vặn,A,O
6,124,trên,E,O
6,124,xe,N,B-Cat
6,124,với,E,O
6,124,2,M,O
6,124,chân,N,O
6,124,chạm,V,O
6,124,đất,N,O
6,124,.,F,O
6,125,Lốp,N,B-Cat
6,125,xe,N,I-Cat
6,125,đặc,A,B-Inf
6,125,",",F,O
6,125,được,V,O
6,125,làm,V,O
6,125,từ,E,O
6,125,chất_liệu,N,O
6,125,nhựa,N,B-Inf
6,125,mềm_siêu,N,I-Inf
6,125,bền,A,I-Inf
6,125,",",F,O
6,125,bố_mẹ,N,O
6,125,khôngcần,V,O
6,125,lo_lắng,V,O
6,125,về,E,O
6,125,việc,N,O
6,125,xịt,V,O
6,125,lốp,N,O
6,125,hay,C,O
6,125,phải,V,O
6,125,bơm,V,O
6,125,lốp,N,O
6,125,thường_xuyên,A,O
6,125,mà,C,O
6,125,xe,N,B-Cat
6,125,vẫn,R,O
6,125,bon_bon,V,B-Inf
6,125,chạy,V,I-Inf
6,125,trên,E,O
6,125,mọi,L,O
6,125,địa_hình,N,O
6,125,.,F,O
6,126,Yên,Np,B-Cat
6,126,xe,N,I-Cat
6,126,có_thể,R,B-Inf
6,126,hạ,V,I-Inf
6,126,thấp,A,I-Inf
6,126,",",F,O
6,126,lốp,V,B-Cat
6,126,đặc,N,B-Inf
6,126,siêu,N,I-Inf
6,126,bền,A,I-Inf
6,126,Một_số,L,O
6,126,lưu_ý,N,O
6,126,khi,N,O
6,126,sử_dụng,V,O
6,126,Khuyến_khích,V,O
6,126,các,L,O
6,126,bé,N,O
6,126,làm_quen,V,O
6,126,với,E,O
6,126,xe,N,B-Cat
6,126,sớm,A,O
6,126,(,F,O
6,126,từ,E,O
6,126,"1,5",M,O
6,126,tuổi,N,O
6,126,",",F,O
6,126,bé,N,O
6,126,đãcó,V,O
6,126,thể,N,O
6,126,tập,V,O
6,126,xe,N,B-Cat
6,126,),F,O
6,126,Các,L,O
6,126,bé,N,O
6,126,mới,R,O
6,126,tập,V,O
6,126,xe,N,B-Cat
6,126,chỉ,R,O
6,126,nên,V,O
6,126,đi,V,O
6,126,ở,E,O
6,126,những,L,O
6,126,địa_hình,N,O
6,126,bằng_phẳng,A,O
6,126,",",F,O
6,126,ít,A,O
6,126,chướng_ngại_vật,N,O
6,126,và,C,O
6,126,dần_dần,R,O
6,126,chinh_phục,V,O
6,126,những,L,O
6,126,địa_hình,N,O
6,126,khó,A,O
6,126,hơn,R,O
6,126,Bố_mẹ,N,O
6,126,nên,C,O
6,126,cho,E,O
6,126,bé,N,O
6,126,sử_dụng,V,O
6,126,mũ_bảo_hiểm,N,B-Cat
6,126,",",F,O
6,126,dụng_cụ,N,O
6,126,bảo_vệ,V,O
6,126,tay_chân,N,O
6,126,khi,N,O
6,126,bé,N,O
6,126,tập,V,O
6,126,xe,N,B-Cat
6,126,Luôn,R,O
6,126,giữ,V,O
6,126,bé,N,O
6,126,trong,E,O
6,126,tầm_kiểm,N,O
6,126,soátcủa,V,O
6,126,người_lớn,N,O
6,126,khi,N,O
6,126,bé,N,O
6,126,tập,V,O
6,126,xe,N,B-Cat
7,127,-,F,O
7,127,Tạo,V,O
7,127,màn,N,O
7,127,chắn,V,O
7,127,bảo_vệ,V,O
7,127,các,L,O
7,127,bộ_phận,N,O
7,127,của,E,O
7,127,động_cơ,N,O
7,127,.,F,O
7,128,-,F,O
7,128,Giúp,V,O
7,128,máy,N,O
7,128,vận_hành,V,O
7,128,êm,A,O
7,128,hơn,A,O
7,128,.,F,O
7,129,-,F,O
7,129,Giảm,V,O
7,129,cặn,N,O
7,129,bẩn,A,O
7,129,và,C,O
7,129,giúp,V,O
7,129,động_cơ,N,O
7,129,sạch,A,O
7,129,vượt_trội,V,O
7,129,.,F,O
7,130,-,F,O
7,130,Lọc,Np,O
7,130,sạch,A,O
7,130,bụi,N,O
7,130,Carbon,Np,O
7,130,trong,E,O
7,130,động_cơ,N,O
7,130,.,F,O
7,131,-,F,O
7,131,Loại_bỏ,V,O
7,131,hoàn_toàn,A,O
7,131,nhớt,N,B-Cat
7,131,cũ,A,O
7,131,cùng,A,O
7,131,cặn,N,O
7,131,bẩn,A,O
7,131,.,F,O
7,132,Dung_tích,N,O
7,132,800ml,M,O
7,132,Xuất_xứ,N,O
7,132,Thái_Lan,Np,O
7,132,.,F,O
7,133,Nhớt,Np,B-Cat
7,133,xe_máy,N,I-Cat
7,133,tổng_hợp,V,O
7,133,toàn_phần,A,O
7,133,100,M,O
7,133,%,Nu,O
7,133,BCP,Ny,B-Bra
7,133,SUPER,Ny,B-Mod
7,133,1,M,I-Mod
7,133,",",F,O
7,133,SAE,Ny,B-Mod
7,133,10W40,M,I-Mod
7,133,",",F,O
7,133,API,Ny,B-Mod
7,133,SN,Ny,I-Mod
7,133,",",F,O
7,133,JASO,Ny,B-Mod
7,133,MA2,Ny,I-Mod
7,133,là,V,O
7,133,sản_phẩm,N,O
7,133,có,V,O
7,133,khả_năng,N,O
7,133,tạo,V,O
7,133,màn,N,O
7,133,chắn,V,O
7,133,bảo_vệ,V,O
7,133,các,L,O
7,133,bộ_phận,N,O
7,133,của,E,O
7,133,động_cơ,N,O
7,133,",",F,O
7,133,làm,V,O
7,133,giảm,V,O
7,133,cặn,N,O
7,133,bẩn,A,O
7,133,",",F,O
7,133,giúp,V,O
7,133,động_cơ,N,O
7,133,sạch,A,O
7,133,vượt_trội,V,O
7,133,",",F,O
7,133,vận_hành,V,O
7,133,êm,A,O
7,133,hơn,A,O
7,133,.,F,O
7,134,Ngoài_ra,X,O
7,134,",",F,O
7,134,sản_phẩm,N,O
7,134,giúp,V,O
7,134,lọc,V,O
7,134,sạch,A,O
7,134,bụi,N,O
7,134,Carbon,Np,O
7,134,trong,E,O
7,134,động_cơ,N,O
7,134,.,F,O
7,135,Ứng_dụng,V,O
7,135,vượt_trội,N,O
7,135,của,E,O
7,135,sản_phẩm,N,O
7,135,:,F,O
7,135,Thích_hợp,A,O
7,135,cho,E,O
7,135,xe,N,O
7,135,Exciter,Np,B-Mod
7,135,",",F,O
7,135,Winner,Np,B-Mod
7,135,",",F,O
7,135,Motor,Np,O
7,135,",",F,O
7,135,xe,N,O
7,135,phân_khối,N,O
7,135,lớn,A,O
7,135,Chứa,V,O
7,135,các,L,O
7,135,phân_tử,N,O
7,135,nhớt,N,B-Cat
7,135,đồng_nhất,N,O
7,135,giúp,V,O
7,135,máy,N,O
7,135,vận_hành,V,O
7,135,cực,A,O
7,135,êm,A,O
7,135,Bảo_vệ,V,O
7,135,động_cơ,N,O
7,135,khỏi,V,O
7,135,cặn,N,O
7,135,dầu,N,O
7,135,",",F,O
7,135,đặc,N,O
7,135,dầu,N,O
7,135,",",F,O
7,135,giảm,V,O
7,135,ma_sát,N,O
7,135,hao_mòn,A,O
7,135,động_cơ,N,O
7,135,Thành_phần_phụ_gia,N,O
7,135,cao_cấp,A,O
7,135,giúp,V,O
7,135,chống,V,O
7,135,oxi,N,O
7,135,hoá,N,O
7,135,cao,A,O
7,135,cho,E,O
7,135,động_cơ,N,O
7,135,Phân_tử,N,O
7,135,tẩy_rửa,N,O
7,135,đặc_biệt,A,O
7,135,giúp,V,O
7,135,động_cơ,N,O
7,135,sạch,A,O
7,135,bất_ngờ,A,O
7,135,Tăng,V,O
7,135,thời_gian,N,O
7,135,cần,V,O
7,135,phải,V,O
7,135,thay,V,O
7,135,nhớt,N,B-Cat
7,135,cho,E,O
7,135,xe,N,B-Cat
7,135,lên,V,O
7,135,5000,M,O
7,135,-,F,O
7,135,7000km,M,O
7,135,so,V,O
7,135,với,E,O
7,135,các,L,O
7,135,loại,Nc,O
7,135,nhớt,N,B-Cat
7,135,gốc,N,O
7,135,khoáng,N,O
7,135,thông_thường,A,O
7,135,(,F,O
7,135,1000,M,O
7,135,km,Nu,O
7,135,),F,O
7,135,Giúp,V,O
7,135,tiết_kiệm,V,O
7,135,nhiên_liệu,N,O
7,135,và,C,O
7,135,mang,V,O
7,135,lại,R,O
7,135,hiệu_quả,N,O
7,135,kinh_tế,N,O
7,135,cao,A,O
7,135,hơn,R,O
7,135,cho,E,O
7,135,người,N,O
7,135,tiêu_dùng,V,O
8,136,-,F,O
8,136,Kiểu_dáng,N,O
8,136,thời_trang,N,O
8,136,.,F,O
8,137,-,F,O
8,137,Thiết_kế,V,O
8,137,tiện_dụng,N,O
8,137,.,F,O
8,138,-,F,O
8,138,Sản_phẩm,N,O
8,138,chính,T,O
8,138,hãng,N,O
8,138,.,F,O
8,139,Chất_liệu,N,O
8,139,vỏ,N,O
8,139,Nhựa,N,O
8,139,ABS,Ny,O
8,139,Trọng_lượng,N,O
8,139,520g,M,O
8,139,Xuất_xứ,N,O
8,139,Việt,Np,O
8,139,Nam_Chất_liệu,V,O
8,139,Tổng_hợp,N,O
8,139,Màu_sắc,N,O
8,139,Trắng,Np,O
8,139,Kiểu,Np,O
8,139,mũ,N,O
8,139,Nửa,Np,O
8,139,đầu,N,O
8,139,.,F,O
8,140,Mũ_bảo_hiểm_nửa,N,B-Cat
8,140,đầu,N,I-Cat
8,140,không,R,B-Inf
8,140,kính,V,I-Inf
8,140,Vision,Np,B-Bra
8,140,là,V,O
8,140,sản_phẩm,N,O
8,140,được,R,O
8,140,nhiều,A,O
8,140,người,N,O
8,140,tiêu_dùng,V,O
8,140,yêu,V,O
8,140,thích,V,O
8,140,bởi,E,O
8,140,chất_lượng,N,O
8,140,tốt,A,O
8,140,",",F,O
8,140,kiểu_dáng,N,O
8,140,thời_trang,N,O
8,140,và,C,O
8,140,sự,Nc,O
8,140,tiện_dụng,V,O
8,140,.,F,O
8,141,Mũ_bảo_hiểm_nửa,N,B-Cat
8,141,đầu,N,I-Cat
8,141,không,R,B-Inf
